Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
5.03121873061072,20,327,1,327
Timestamp (s),Position X (px),Position Y (px)
43.717253000009805,1187,905
43.71853340003872,1186,905
43.72055150003871,1185,905
43.72257979999995,1184,905
43.723296000040136,1184,906
43.727550800016616,1183,906
43.72923880000599,1183,907
43.730236000032164,1182,907
43.749357099994086,1181,907
43.75761740002781,1180,907
43.76859410002362,1179,907
43.774608900013845,1178,907
43.78124929999467,1177,907
43.79856840003049,1176,907
Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
3.4418375586225594,30,163,-163,1
Timestamp (s),Position X (px),Position Y (px)
44.17129540001042,1280,800
44.3215130000026,1279,800
44.32625540002482,1278,800
44.32755540002836,1277,800
44.32823660003487,1276,800
44.33023720001802,1275,800
44.33124770002905,1274,800
44.3332791000139,1273,800
44.33455900003901,1272,800
44.33557290001772,1271,800
44.337252099998295,1270,800
44.3382438000408,1269,800
44.34054100001231,1267,800
44.34156339999754,1266,800
44.343565199989825,1265,799
44.34423909999896,1264,799
44.34551820001798,1263,798
44.34754560003057,1262,798
44.34823659999529,1261,798
44.3497953999904,1260,797
44.35093880002387,1259,797
44.35160370002268,1258,796
44.35327269998379,1257,796
44.35425110004144,1256,796
44.35624779999489,1255,796
44.357248199987225,1254,795
44.3585313000367,1253,795
44.360555900027975,1252,794
44.36155690002488,1251,794
44.36324690002948,1250,793
44.36424460000126,1249,793
44.36525850003818,1248,793
44.36727749998681,1247,792
44.36852700001327,1246,791
44.37054840003839,1245,791
44.371243600035086,1244,791
44.37254140002187,1243,791
44.37423840002157,1243,790
44.37523470004089,1242,790
44.376528099994175,1241,790
44.37854270002572,1240,790
44.37955489999149,1239,790
44.38024020002922,1238,790
44.382243900035974,1238,789
44.38325100002112,1237,789
44.384274400013965,1236,789
44.38756890001241,1235,789
44.38826209999388,1234,789
44.39125139999669,1233,789
44.39356210001279,1232,789
44.396241699985694,1231,789
44.401267000008374,1230,789
44.403245499997865,1229,788
44.40525280003203,1228,788
44.40725089999614,1227,788
44.40922870003851,1226,788
44.41456669999752,1225,788
44.41755670000566,1224,788
44.42052769998554,1223,788
44.42123400000855,1222,788
44.42352429998573,1221,788
44.42655040003592,1220,788
44.429520300007425,1219,788
44.43340859998716,1218,788
44.43425879999995,1217,788
44.43657510000048,1216,788
44.43856510001933,1215,788
44.440558500005864,1214,788
44.44557280000299,1213,788
44.44753150001634,1212,788
44.449703000020236,1211,788
44.45359210000606,1210,788
44.4555366000277,1209,788
44.458562200015876,1208,788
44.45954780001193,1207,788
44.4615480999928,1206,788
44.465248799999245,1205,788
44.46765669999877,1204,788
44.47023179999087,1203,788
44.47153209999669,1202,788
44.47454880003352,1201,788
44.475236600032076,1200,788
44.47754530003294,1199,788
44.48024020000594,1198,788
44.48153640003875,1197,788
44.48458859999664,1196,788
44.485255800012965,1195,788
44.486535000032745,1194,788
44.489568800025154,1193,788
44.490562900027726,1192,788
44.492554700002074,1191,788
44.49324550002348,1190,788
44.4955613000202,1189,788
44.49725040001795,1188,788
44.49983500002418,1187,788
44.501582800003234,1186,788
44.50222780002514,1185,788
44.50424690003274,1184,788
44.506245800002944,1183,788
44.50755969999591,1182,788
44.51053440000396,1181,788
44.511235299985856,1180,788
44.51351499999873,1179,788
44.51556540001184,1178,788
44.517610599985346,1177,788
44.520257199998014,1176,788
44.52255170000717,1175,787
44.52351979998639,1174,787
44.52657220000401,1173,787
44.52724239998497,1172,787
44.531574700027704,1171,787
44.53371580003295,1170,787
44.53655120002804,1169,787
44.538562300032936,1168,787
44.539252699993085,1167,787
44.54324840003392,1166,787
44.54624590004096,1165,787
44.55558540002676,1164,787
44.558544800034724,1163,787
44.561581299989484,1162,786
44.56676240003435,1161,786
44.569554699992295,1160,786
44.57653760001995,1159,786
44.579553099989425,1158,786
44.58156160003273,1157,786
44.584551300038584,1156,786
44.58653189998586,1155,786
44.59051940002246,1154,786
44.593532100028824,1153,786
44.596537000034004,1152,786
44.60063749999972,1151,786
44.60155510000186,1150,786
44.60556340002222,1149,786
44.60652400000254,1148,786
44.608245000010356,1147,786
44.61357029998908,1146,786
44.61557309998898,1145,786
44.61825860000681,1144,786
44.62054640002316,1143,786
44.62224019999849,1142,786
44.62925210001413,1141,786
44.6337138999952,1140,786
44.63856300001498,1139,786
44.64053590002004,1138,786
44.64457980002044,1137,786
44.6475599000114,1136,786
44.65258840000024,1135,786
44.66680340003222,1134,786
44.67154790001223,1133,786
44.69861130003119,1132,786
Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
3.4418375586225594,30,163,0,-163
Timestamp (s),Position X (px),Position Y (px)
45.04453489999287,1280,800
45.21545469999546,1281,800
45.21860810002545,1282,800
45.21956960001262,1282,801
45.22156790003646,1282,802
45.22224259999348,1283,803
45.2245478000259,1283,804
45.22558949998347,1284,806
45.2262611000333,1285,808
45.228526399994735,1285,810
45.22922959999414,1286,811
45.23024380003335,1287,812
45.231563100009225,1287,813
45.232250900007784,1288,814
45.23380470002303,1288,815
45.234271300025284,1288,817
45.2352570000221,1289,817
45.23657230002573,1289,818
45.23756280000089,1290,820
45.23956250003539,1291,821
45.24028189998353,1291,822
45.24157800001558,1291,823
45.242233199998736,1291,824
45.24326720001409,1292,825
45.245247200015,1292,826
45.2465424000402,1293,827
45.247547600010876,1293,828
45.24969790002797,1293,829
45.25077019998571,1294,830
45.252243700029794,1294,831
45.253273500013165,1294,832
45.25553160003619,1294,833
45.257245999993756,1294,834
45.258535900036804,1294,835
45.26026000001002,1294,836
45.26154560002033,1294,837
45.26225299999351,1295,838
45.264546899998095,1295,839
45.26524989999598,1295,840
45.26826450001681,1295,841
45.26955160003854,1296,842
45.2702561999904,1296,843
45.27325940004084,1296,844
45.274559000041336,1296,845
45.27755780000007,1296,846
45.2785383000155,1296,847
45.280250400013756,1296,848
45.283297799993306,1296,849
45.284303300024476,1296,850
45.28827660001116,1296,851
45.289250100031495,1296,852
45.291571000008844,1296,853
45.293267800007015,1296,854
45.29555520002032,1296,855
45.29856440000003,1296,856
45.300293000007514,1296,857
45.304645400028676,1296,858
45.30757080001058,1296,859
45.309241399983875,1296,860
45.31554059998598,1296,861
45.318578300008085,1296,862
45.322558899992146,1296,863
45.32456139998976,1296,864
45.32652160001453,1296,865
45.33025060000364,1296,866
45.3325469000265,1296,867
45.33661840000423,1296,868
45.33754989999579,1296,869
45.33925509999972,1296,870
45.34154019999551,1296,871
45.343247600016184,1296,872
45.34625830000732,1296,873
45.34825280000223,1296,874
45.34976200002711,1296,875
45.35223489999771,1296,876
45.35425199999008,1296,877
45.35758479998913,1296,878
45.359572599991225,1296,879
45.36055490002036,1296,880
45.3612460999866,1295,880
45.36357530002715,1295,881
45.364255100023,1295,882
45.367689400038216,1295,883
45.3686166999978,1295,884
45.36956550000468,1294,884
45.370540800038725,1294,885
45.37355810002191,1293,886
45.374539000040386,1293,887
45.37753920000978,1293,888
45.37856350000948,1292,888
45.37924829998519,1292,889
45.382249300018884,1292,890
45.38364359998377,1292,891
45.38467960001435,1292,892
45.38757990003796,1292,893
45.3885332000209,1291,894
45.39153800002532,1291,895
45.39265890000388,1290,896
45.39456380001502,1290,897
45.397570300032385,1290,898
45.39852749998681,1290,899
45.399692600010894,1289,899
45.40036269999109,1289,900
45.40226549998624,1288,901
45.403527199989185,1288,902
45.40524170000572,1288,903
45.40624260000186,1287,904
45.40825610002503,1287,905
45.409551199991256,1287,906
45.410544499987736,1287,907
45.41156979999505,1286,907
45.41225290001603,1286,908
45.41355019999901,1285,909
45.41556450002827,1285,910
45.41647070000181,1285,911
45.41770520003047,1285,912
45.418638200033456,1284,912
45.41960470000049,1284,913
45.420540900027845,1283,914
45.42152889998397,1283,915
45.422246400034055,1282,916
45.42356220004149,1282,917
45.425250500033144,1282,918
45.42624689999502,1281,919
45.428557500010356,1280,920
45.429522300022654,1280,921
45.43024840002181,1280,922
45.43264730001101,1280,923
45.433279899996705,1279,924
45.4355893000029,1278,925
45.43655630003195,1278,926
45.43753110000398,1278,927
45.44054700003471,1277,929
45.44157810002798,1277,930
45.442604100040626,1276,930
45.44352259999141,1276,931
45.4442405999871,1275,931
45.4452517000027,1275,932
45.44860589999007,1275,933
45.44970390002709,1274,934
45.4507975000306,1274,935
45.45264620002126,1273,935
45.453242900024634,1273,936
45.454564700019546,1272,937
45.457562800031155,1272,938
45.45824529998936,1271,939
45.460247999988496,1271,940
45.461244600010104,1270,940
45.46325060003437,1270,941
45.464231799996924,1270,942
45.46729870000854,1270,943
45.46863580000354,1269,943
45.4702664000215,1269,944
45.47625730000436,1268,944
45.47961270000087,1268,945
45.48461720003979,1268,946
45.48954610002693,1267,946
45.4922332999995,1267,947
45.51525050000055,1267,948
45.52426919998834,1267,949
45.53256830002647,1267,950
45.5342639000155,1266,950
45.53556819999358,1266,951
45.53724189999048,1266,952
45.54155449999962,1266,953
45.5435677000205,1265,954
45.54557250003563,1265,955
45.54724909999641,1265,956
45.54966309998417,1265,957
45.553558000014164,1265,958
45.55425109999487,1265,959
45.5572507000179,1265,960
45.55853520001983,1265,961
45.56025059998501,1265,962
45.56554179999512,1265,963
45.5682678000303,1265,964
45.57426130003296,1265,965
45.57725919998484,1265,966
45.581552500021644,1265,967
Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
3.4418375586225594,30,163,116,116
Timestamp (s),Position X (px),Position Y (px)
45.881052499986254,1280,800
46.046538099995814,1281,800
46.04959930002224,1282,800
46.05066980002448,1283,800
46.05140599998413,1284,800
46.05368010001257,1285,800
46.05426370003261,1287,800
46.05556579999393,1287,799
46.056580500036944,1288,798
46.05756729998393,1289,798
46.05824779998511,1290,798
46.05924189998768,1292,797
46.06057209998835,1293,796
46.06159709999338,1294,795
46.06258379999781,1296,795
46.0633225000347,1297,794
46.06426910002483,1298,793
46.065584400028456,1300,792
46.06627579999622,1301,791
46.067796399991494,1302,790
46.06863080000039,1304,789
46.06957779999357,1305,788
46.0702592000016,1306,786
46.0715857000323,1308,786
46.072573699988425,1309,785
46.07328579999739,1310,782
46.07457960001193,1312,782
46.075552300026175,1314,780
46.07625590002863,1315,779
46.07728490000591,1316,778
46.07854730001418,1317,777
46.07957659999374,1319,776
46.08056080003735,1320,774
46.08154360001208,1321,773
46.082539800030645,1323,772
46.08409409999149,1325,771
46.0843615999911,1325,770
46.085648000007495,1327,768
46.08658539998578,1329,768
46.087252700002864,1329,766
46.08825369999977,1331,765
46.08924240001943,1333,764
46.09057810000377,1334,762
46.09156329999678,1335,762
46.0925596000161,1338,759
46.09331349999411,1339,758
46.09457150002709,1341,757
46.09555920003913,1343,755
46.09624949999852,1346,753
46.09755090001272,1348,752
46.09856120002223,1351,750
46.09955980000086,1351,749
46.10073340003146,1353,747
46.10162670002319,1357,745
46.10253690002719,1359,744
46.10361069999635,1360,742
46.10425319999922,1361,741
46.10523109999485,1365,739
46.10725070000626,1367,736
46.10824919998413,1369,735
46.10960560000967,1370,734
46.11026210000273,1372,733
46.11157690000255,1374,731
46.11252289998811,1376,729
46.11325669998769,1378,726
46.114553400024306,1379,726
46.115250600036234,1380,725
46.11627340002451,1382,724
46.117825000023004,1383,721
46.11863480001921,1387,718
46.119254900026135,1388,717
46.12025089998497,1389,717
46.12125740002375,1391,715
46.12254640000174,1392,712
46.12453880003886,1394,711
46.12568789999932,1396,710
46.12654269998893,1396,708
46.12725130002946,1398,707
46.12824130000081,1399,705
46.12925310002174,1401,703
46.130251299997326,1402,702
46.132574999995995,1404,701
46.13408630003687,1405,699
46.13471360004041,1406,697
46.13526270003058,1408,696
46.13654740003403,1409,695
46.13755109999329,1410,694
46.138258400023915,1410,693
46.13953960000072,1411,691
46.140253700024914,1413,689
46.14168860000791,1414,689
46.14254540001275,1414,688
46.14365769998403,1415,688
46.14425429998664,1416,686
46.14557270001387,1417,684
46.14654540002812,1418,683
46.14751470001647,1419,682
46.14854710001964,1420,682
46.14927490003174,1421,681
46.15029010002036,1421,680
46.15129700000398,1422,680
46.15253850002773,1422,679
46.1536092000315,1422,678
46.15425940003479,1423,676
46.15524809999624,1424,676
46.156524599995464,1425,675
46.15826100000413,1426,674
46.16051590000279,1427,674
46.16156119998777,1427,673
46.1625786999939,1427,672
46.16452759999083,1427,671
46.165585300012026,1427,670
46.16626740002539,1428,669
46.17026049998822,1429,669
46.17368589999387,1429,668
46.177558000024874,1429,667
46.18125120003242,1430,667
46.18627679999918,1430,666
46.18928069999674,1430,665
46.19058639998548,1431,665
46.21456530003343,1431,664
46.435710999998264,1430,664
46.437259900034405,1429,664
46.439263799984474,1428,664
46.442613299994264,1427,664
46.44358020002255,1426,664
46.44660389999626,1425,664
46.44725530000869,1424,664
46.448246799991466,1423,665
46.45165400003316,1422,665
46.45273880002787,1421,665
46.455569299985655,1421,666
46.45656510000117,1420,666
46.45856769999955,1419,666
46.46161920001032,1418,666
46.46656070003519,1417,666
46.46925620001275,1416,666
46.47557920002146,1415,666
46.479243400041014,1414,666
46.484735500009265,1413,666
46.52469039999414,1412,666
46.533268600003794,1411,667
46.54264060000423,1410,667
46.54658999998355,1409,667
46.55131619999884,1408,667
46.5585996999871,1407,667
46.56125660001999,1406,667
46.57156040001428,1405,667
46.58156180003425,1404,667
46.58727200003341,1404,668
Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
5.029747343394052,30,490,-346,-346
Timestamp (s),Position X (px),Position Y (px)
46.902719100005925,1280,800
47.07762140000705,1279,800
47.08429229998728,1278,800
47.08527059998596,1277,800
47.086266300000716,1277,801
47.08755599998403,1276,802
47.08855789998779,1275,803
47.08956410002429,1274,803
47.09056600002805,1273,804
47.09156540001277,1272,806
47.09257909998996,1271,806
47.093257900036406,1270,808
47.09456950001186,1269,809
47.09555880003609,1267,810
47.096539699996356,1266,811
47.09725809999509,1265,814
47.09851839998737,1264,816
47.09954020002624,1262,817
47.10026070004096,1261,818
47.101756100018974,1260,821
47.10258030000841,1258,822
47.10354760003975,1257,823
47.10455109999748,1256,825
47.10554379998939,1255,826
47.10657370003173,1253,829
47.107521900034044,1251,831
47.10857969999779,1249,833
47.10956300003454,1245,837
47.11057250003796,1244,840
47.111247699998785,1243,842
47.1125576000195,1242,843
47.11356130003696,1239,845
47.11425480002072,1237,848
47.115554800024256,1235,850
47.11624750000192,1233,852
47.117296000011265,1232,854
47.118635200022254,1229,857
47.11926140001742,1227,859
47.12053770001512,1223,863
47.12125470000319,1221,866
47.12257810001029,1218,868
47.12357679998968,1216,871
47.12454809999326,1212,875
47.12555440003052,1210,877
47.12654550001025,1207,881
47.12757030001376,1203,884
47.12854890001472,1201,887
47.12953380000545,1197,891
47.130518199992366,1194,894
47.131516200024635,1191,897
47.13254090002738,1187,900
47.133537799993064,1185,903
47.13428890000796,1182,906
47.13562399998773,1177,910
47.13625049998518,1174,913
47.13726150000002,1171,916
47.13857300003292,1168,920
47.13956069998676,1165,925
47.14026780001586,1161,928
47.14154929999495,1157,932
47.14253210002789,1156,934
47.143595800036564,1151,938
47.14454120001756,1148,941
47.14525689999573,1145,946
47.146562200039625,1141,950
47.14725300000282,1140,952
47.14855849999003,1136,955
47.14925519999815,1132,959
47.15073850000044,1131,961
47.15164019999793,1125,967
47.152621100016404,1123,968
47.1535621000221,1121,971
47.15456420002738,1119,974
47.15555900003528,1116,976
47.15631059999578,1113,980
47.15756030002376,1111,982
47.15825570002198,1108,985
47.15956420003204,1106,988
47.16023650002899,1103,989
47.16156169999158,1102,991
47.16255890001776,1099,994
47.16354020003928,1097,996
47.16456740000285,1095,998
47.165568900003564,1093,999
47.16654460004065,1092,1002
47.16782890004106,1090,1004
47.16861390002305,1088,1006
47.16926360002253,1086,1007
47.17056020000018,1085,1008
47.171552299987525,1084,1010
47.1725803000154,1082,1012
47.17356720002135,1080,1014
47.174256000027526,1079,1014
47.17523480003001,1079,1016
47.176245699985884,1077,1017
47.17754280002555,1076,1018
47.17825250001624,1075,1020
47.17956359998789,1073,1021
47.180256800027564,1073,1022
47.181539400015026,1072,1022
47.18225210002856,1071,1023
47.183583300036844,1071,1024
47.184344900015276,1071,1025
47.18561149999732,1069,1026
47.1862589000375,1068,1027
47.18726080004126,1067,1029
47.189533600001596,1066,1029
47.19156720000319,1065,1030
47.192249900021125,1065,1031
47.19357100001071,1064,1032
47.195546800037846,1063,1033
47.19655689998763,1062,1034
47.19954380003037,1061,1034
47.200736900034826,1061,1035
47.20171059999848,1060,1035
47.20257790002506,1060,1036
47.204284899984486,1059,1037
47.20626020000782,1059,1038
47.2082470000023,1059,1039
47.21053939999547,1058,1040
47.211251300002914,1057,1040
47.21329670003615,1056,1040
47.216247700038366,1056,1041
47.217349499987904,1055,1041
47.219260499987286,1055,1042
47.221549800015055,1054,1042
47.22425710002426,1054,1043
47.22556059999624,1054,1044
47.227245400019456,1053,1045
47.2315479000099,1052,1046
47.23363959998824,1051,1046
47.234293000015896,1051,1047
47.23859540000558,1050,1047
47.23956650000764,1049,1047
47.24052950000623,1049,1048
47.24159059999511,1049,1049
47.24364840000635,1048,1049
47.24425570003223,1048,1050
47.24555910000345,1047,1050
47.24653030000627,1047,1051
47.24757040000986,1047,1052
47.248546899994835,1046,1052
47.25080899999011,1045,1053
47.25136699998984,1044,1053
47.25269789999584,1044,1054
47.25361250003334,1043,1055
47.25554510002257,1042,1055
47.256571700039785,1041,1056
47.2575644000317,1041,1057
47.25857460004045,1041,1058
47.26024840003811,1040,1058
47.26153449999401,1039,1059
47.262539500021376,1039,1060
47.26326149998931,1038,1060
47.26425900001777,1037,1060
47.26556620001793,1036,1061
47.26654490001965,1036,1062
47.26740750001045,1036,1063
47.268384199996945,1035,1063
47.26927310001338,1034,1064
47.27059189998545,1034,1065
47.272529700014275,1033,1065
47.27361720002955,1032,1066
47.275255499989726,1031,1067
47.276245400018524,1030,1068
47.277252900006715,1029,1069
47.278546300018206,1029,1070
47.27955859998474,1028,1070
47.281566600024235,1027,1071
47.283849800005555,1026,1072
47.28452300000936,1025,1073
47.28575239999918,1024,1073
47.28656099998625,1023,1075
47.287253400019836,1023,1076
47.28925959998742,1021,1077
47.29024709999794,1021,1078
47.29151800001273,1020,1078
47.292540700000245,1019,1079
47.29424860002473,1017,1080
47.29554580000695,1017,1081
47.296540200011805,1016,1082
47.297554999997374,1016,1083
47.29824620002182,1015,1083
47.300297300040256,1014,1084
47.30232000001706,1013,1084
47.30325360002462,1012,1085
47.3045953999972,1011,1085
47.30626520002261,1011,1086
47.30757080001058,1010,1087
47.3085433000233,1009,1088
47.31056409998564,1009,1089
47.31126049999148,1008,1090
47.312549700029194,1007,1090
47.3136383999954,1006,1090
47.316632300033234,1005,1091
47.317290999984834,1004,1091
47.31864170002518,1004,1092
47.320272199984174,1003,1093
47.32125859998632,1002,1094
47.32326750003267,1001,1094
47.32452500000363,1001,1095
47.325244800013024,1000,1095
47.32725139998365,999,1096
47.328538900008425,999,1097
47.32955710001988,998,1097
47.33052300004056,998,1098
47.33153200004017,997,1098
47.333595300035086,997,1099
47.33561780001037,997,1100
47.33658880001167,996,1100
47.338266999984626,995,1100
47.33954429998994,994,1101
47.34025569999358,994,1102
47.343296400038525,993,1102
47.34426380001241,993,1103
47.345555100007914,992,1103
47.34655210003257,992,1104
47.34957740001846,992,1105
47.35190579999471,991,1105
47.352406900026836,991,1106
47.35454860003665,990,1106
47.35626700002467,990,1107
47.35854139999719,989,1107
47.360531000013,989,1108
47.361549800029024,988,1108
47.36362980003469,988,1109
47.36865130002843,987,1110
47.42662680003559,987,1111
47.427564100013115,986,1111
47.42826120002428,986,1112
47.4325798000209,985,1112
47.434871100005694,985,1113
47.435729400021955,984,1113
47.43666900001699,984,1114
47.43758249998791,984,1115
47.43924310000148,983,1115
47.44062190002296,983,1116
47.44125199998962,982,1117
47.444545400037896,982,1118
47.44555649999529,981,1119
47.44725239998661,980,1120
47.44925060000969,979,1121
47.450720500026364,979,1122
47.452682000002824,978,1123
47.45325379999122,978,1124
47.45455830002902,977,1124
47.45660480001243,977,1125
47.45755560003454,976,1126
47.458254600001965,975,1127
47.46056600002339,974,1128
47.461525699996855,974,1129
47.46353700000327,973,1130
47.46525120001752,972,1131
47.46656760002952,972,1132
47.46829769999022,971,1132
47.469550400041044,970,1133
47.47057060000952,970,1134
47.471557200013194,969,1134
47.47265010001138,969,1135
47.47454770002514,969,1136
47.47525960003259,968,1137
47.476265500008594,967,1137
47.478567100013606,967,1138
47.479548200033605,966,1139
47.48225200001616,965,1139
47.48355720000109,965,1140
47.485297000035644,965,1141
47.488636500027496,964,1141
47.48958480003057,964,1142
47.491253399988636,963,1142
47.495546800026204,962,1143
47.50726470001973,962,1144
47.549601300037466,961,1144
47.55356999998912,960,1144
47.56058759998996,959,1144
47.56156150001334,958,1144
47.564559200021904,957,1144
47.57064109999919,956,1144
47.575263100035954,955,1144
47.60228400002234,954,1144
47.6062734000152,953,1144
47.608256400038954,952,1144
47.6132629000349,951,1144
47.616622900008224,950,1144
47.62456960004056,949,1144
47.62856909999391,948,1144
47.63264210004127,947,1144
Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
5.029747343394052,30,490,347,-346
Timestamp (s),Position X (px),Position Y (px)
47.986789599992335,1280,800
48.18757930002175,1279,800
48.18962780002039,1279,799
48.190240300027654,1278,799
48.191574199998286,1278,798
48.19225920003373,1278,796
48.19355170003837,1277,792
48.19457709998824,1276,792
48.19556359999115,1276,789
48.19657490000827,1275,788
48.19756659999257,1275,786
48.19858289998956,1274,784
48.19957070000237,1274,783
48.200562299985904,1273,781
48.20182090002345,1273,779
48.20226980000734,1272,778
48.203552399994805,1272,776
48.204567899985705,1272,774
48.205539599992335,1272,773
48.20657249999931,1271,771
48.207539900031406,1271,769
48.20854840002721,1270,769
48.20957310002996,1270,767
48.2102554999874,1269,766
48.21154440002283,1269,765
48.21256880002329,1269,763
48.21356609999202,1268,762
48.21453490003478,1268,760
48.21556550002424,1268,759
48.21625649998896,1268,758
48.217238800018094,1267,756
48.21873359999154,1267,755
48.21966210001847,1266,753
48.22055890003685,1266,751
48.22125569998752,1265,749
48.222550600010436,1265,748
48.22354199999245,1264,746
48.224568200006615,1263,744
48.22555229999125,1263,742
48.22656239999924,1262,740
48.227549800009,1262,738
48.228243299992755,1262,737
48.22924780001631,1262,735
48.23057469999185,1261,732
48.23157760000322,1260,731
48.23254070000257,1260,729
48.23351890000049,1259,727
48.23445540003013,1258,726
48.23567319998983,1257,723
48.23627300001681,1257,721
48.238547199987806,1257,720
48.23960100003751,1256,718
48.24056310002925,1255,717
48.24125100002857,1255,715
48.242239899991546,1254,714
48.24453020002693,1254,713
48.24525249999715,1253,712
48.24656749999849,1253,711
48.24755450000521,1253,710
48.248546199989505,1253,709
48.24925570003688,1252,709
48.25025929999538,1252,708
48.25229420000687,1252,707
48.25425709999399,1252,706
48.25858080002945,1251,705
48.2625665999949,1251,704
48.33728070004145,1252,704
48.3393884000252,1253,704
48.340574000030756,1254,705
48.341257699998096,1255,705
48.34324140002718,1256,705
48.34458289999748,1258,706
48.345584900001995,1259,707
48.346568100037985,1261,708
48.34755100001348,1262,709
48.348533699987456,1263,710
48.349558599991724,1265,711
48.35054010001477,1267,712
48.35172879998572,1268,713
48.35265459999209,1270,715
48.353582600015216,1272,715
48.35425259999465,1274,716
48.35556960001122,1275,718
48.35626470000716,1277,719
48.35759430000326,1279,721
48.35857570002554,1282,723
48.35952699999325,1283,724
48.360248300014064,1285,726
48.36125840002205,1287,727
48.36252660001628,1289,729
48.363535100012086,1291,731
48.364548000041395,1292,732
48.365549300040584,1294,734
48.36657210002886,1296,736
48.36760910000885,1297,737
48.368822299991734,1299,739
48.36926920001861,1300,741
48.37057339999592,1302,743
48.37125979998382,1304,744
48.372577800008,1305,746
48.373590900038835,1307,748
48.37425460002851,1309,750
48.37554400000954,1311,752
48.3762631000136,1313,754
48.37758680002298,1314,757
48.37825469998643,1316,759
48.37956130004022,1318,761
48.38025099999504,1320,762
48.38125979999313,1322,765
48.382253399991896,1323,767
48.383601500012446,1325,769
48.38487449998502,1327,772
48.38571950001642,1329,773
48.38626500003738,1331,775
48.38725979998708,1332,778
48.388257800019346,1334,781
48.38954499998363,1336,783
48.39053899998544,1338,785
48.39152960001957,1341,787
48.39257200004067,1343,790
48.39384820003761,1343,792
48.39460599998711,1346,795
48.395548600004986,1353,802
48.396541099995375,1354,804
48.39726540003903,1356,808
48.39857870002743,1358,810
48.39955670002382,1360,812
48.40057629998773,1362,816
48.401700199989136,1363,817
48.402624000038486,1366,820
48.40361610002583,1367,823
48.40426209999714,1369,825
48.40556970000034,1370,828
48.406259900017176,1371,831
48.407559300016146,1374,833
48.40825340000447,1376,835
48.40958620002493,1378,839
48.41054479999002,1380,842
48.41158559999894,1383,845
48.412560900032986,1384,847
48.413646000029985,1385,849
48.414257600030396,1388,852
48.415538600005675,1389,856
48.416577099997085,1392,859
48.41761689999839,1393,862
48.418303499987815,1395,863
48.4196113999933,1398,869
48.42025520000607,1400,871
48.42126710002776,1401,873
48.422531499993056,1404,876
48.42331440001726,1406,879
48.4245421999949,1408,883
48.42556250002235,1409,886
48.42657910002163,1411,889
48.42756899999222,1414,891
48.428535100014415,1415,894
48.429559500014875,1418,896
48.430555600032676,1420,900
48.43155000003753,1422,903
48.432257700013,1424,906
48.43332140002167,1426,909
48.43498990003718,1428,911
48.43540060002124,1430,914
48.43663459998788,1432,918
48.4375846000039,1434,920
48.438551800034475,1437,927
48.43956969998544,1438,927
48.44026040000608,1440,929
48.44130549998954,1442,933
48.44254950003233,1444,935
48.44331370003056,1446,938
48.44455330003984,1447,942
48.44525390001945,1449,943
48.44656880002003,1452,946
48.44757359998766,1453,949
48.448548900021706,1455,952
48.450582100020256,1458,957
48.451767200022005,1460,959
48.45231770002283,1461,961
48.4532910999842,1462,964
48.454541000013705,1464,966
48.45558180002263,1465,968
48.45658800000092,1468,971
48.45729640003992,1468,974
48.45857660000911,1470,975
48.459576299996115,1470,977
48.460549400013406,1472,980
48.46154689998366,1474,983
48.46256479999283,1476,984
48.46326530002989,1476,985
48.46456789999502,1477,987
48.46525390003808,1478,990
48.46625480003422,1479,992
48.46768760000123,1482,994
48.46868829999585,1484,999
48.469282200036105,1484,1000
48.47053940000478,1485,1001
48.471270100038964,1486,1004
48.47255710000172,1488,1006
48.473350499989465,1490,1008
48.47426149999956,1491,1010
48.47554770001443,1491,1013
48.476558800030034,1493,1015
48.47724700003164,1493,1016
48.47825839999132,1495,1019
48.47956920001889,1497,1021
48.48055999999633,1498,1023
48.481250900018495,1499,1024
48.48224600002868,1499,1026
48.48364310001489,1500,1028
48.48483219998889,1503,1030
48.48568109999178,1504,1031
48.48659200000111,1505,1033
48.487572900019586,1506,1034
48.488257999997586,1506,1035
48.48964680003701,1509,1038
48.490256900026,1510,1038
48.49124980001943,1510,1040
48.492569599999115,1512,1041
48.49458070000401,1513,1042
48.495263800024986,1514,1044
48.49656540004071,1515,1044
48.49753960000817,1515,1045
48.498553000041284,1516,1046
48.4995757000288,1517,1046
48.502031000040006,1518,1047
48.50236590002896,1518,1048
48.50361630000407,1520,1049
48.50725990004139,1521,1050
48.50858640001388,1521,1051
48.51057889999356,1522,1051
48.512597399996594,1523,1051
48.51962380000623,1523,1052
48.57162659999449,1524,1052
48.580603800015524,1525,1053
48.58858690003399,1526,1053
48.59058720001485,1527,1054
48.59226699999999,1528,1054
48.59657460002927,1529,1054
48.59856429998763,1530,1054
48.60063679999439,1530,1055
48.60232390003512,1531,1055
48.603580499999225,1531,1056
48.60457630001474,1532,1056
48.6052729000221,1532,1057
48.60627510002814,1532,1058
48.608274600002915,1533,1058
48.60926210001344,1533,1059
